sec,real_x,real_y,real_speed,real_node,real_edge,real_status,sim1_x,sim1_y,sim1_speed,sim1_node,sim1_edge,sim1_status,planned_real_x,planned_real_y,planned_real_u,planned_real_v,planned_real_tau,planned_real_available,real_sim_distance_m,real_edge_tuple,sim1_edge_tuple,real_edge_undir,sim1_edge_undir,same_physical_edge,opposite_edge_flag,close_distance_flag,very_close_flag,planned_to_sim_distance_m,planned_same_sim_edge,distance_delta_1s,distance_delta_3s,closing_speed_est,planned_distance_delta_1s,tms_action,tms_conflict_count,tms_horizon_s,tms_hold_s,tms_first_severity,dynamic_decision_action,safe_node_action,operator_event,hard_stop_event,hard_stop_operator,hard_stop_scanner,urgent_control_event,virtual_scanner_event,state_label,risk_binary,run_id
696,-3.441748857498169,12.711729049682615,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.7161761917873255,18.038246988297026,0.299,,3->8,moving,,,18.0,4.0,,0,5.333582633857485,"(20, 22)","(3, 8)","(20, 22)","(3, 8)",0,0,0,0,,0,-0.0007818565076442852,-0.0606530646384007,0.0007818565076442852,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
697,-3.4419174194335938,12.718958377838135,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.630293316938296,17.990728280106094,0.1895,,3->8,moving,,,18.0,4.0,,0,5.275134442004206,"(20, 22)","(3, 8)","(20, 22)","(3, 8)",0,0,0,0,,0,-0.05844819185327932,-0.07338925007117325,0.05844819185327932,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
698,-3.4420859813690186,12.726187705993652,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.544410442089267,17.943209571915162,0.08,,8->10,moving,,,18.0,4.0,,0,5.218025243783786,"(20, 22)","(8, 10)","(20, 22)","(8, 10)",0,0,0,0,,0,-0.057109198220420154,-0.11633924658134376,0.057109198220420154,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
699,-3.442365288734436,12.728137969970703,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.4822581803688517,17.886236665338114,0.08,,8->10,moving,,,18.0,4.0,,0,5.1582529594770685,"(20, 22)","(8, 10)","(20, 22)","(8, 10)",0,0,0,0,,0,-0.05977228430671744,-0.1753296743804169,0.05977228430671744,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
700,-3.4426445960998535,12.730088233947754,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.4201059186484364,17.829263758761066,0.08,,8->10,moving,,,18.0,4.0,,0,5.099225335758009,"(20, 22)","(8, 10)","(20, 22)","(8, 10)",0,0,0,0,,0,-0.059027623719059896,-0.1759091062461975,0.059027623719059896,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
701,-3.4427889585494995,12.72053337097168,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.41726084968008,17.686170442875827,0.08,,8->10,moving,,,18.0,4.0,,0,4.965702690879836,"(20, 22)","(8, 10)","(20, 22)","(8, 10)",0,0,0,0,,0,-0.13352264487817234,-0.25232255290394967,0.13352264487817234,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
702,-3.4429333209991455,12.710978507995604,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.4144157807117237,17.543077126990585,0.08,,17->18,moving,,,18.0,4.0,,0,4.832182769080372,"(20, 22)","(17, 18)","(20, 22)","(17, 18)",0,0,0,0,,0,-0.13351992179946404,-0.32607019039669627,0.13351992179946404,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
703,-3.4426891803741455,12.716864585876465,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.4670435321355333,17.481296723145242,0.08,,17->18,moving,,,18.0,4.0,,0,4.764494382942354,"(20, 22)","(17, 18)","(20, 22)","(17, 18)",0,0,0,0,,0,-0.06768838613801798,-0.33473095281565435,0.06768838613801798,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
704,-3.4424450397491455,12.722750663757324,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.519671283559343,17.419516319299902,0.08,,17->18,moving,,,18.0,4.0,,0,4.697400506218022,"(20, 22)","(17, 18)","(20, 22)","(17, 18)",0,0,0,0,,0,-0.06709387672433209,-0.2683021846618141,0.06709387672433209,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
705,-3.442473888397217,12.72060489654541,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.5729329956430993,17.356991700766798,0.08,,17->18,moving,,,18.0,4.0,,0,4.638221876648594,"(20, 22)","(17, 18)","(20, 22)","(17, 18)",0,0,0,0,,0,-0.059178629569427876,-0.19396089243177794,0.059178629569427876,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
706,-3.442502737045288,12.718459129333496,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.626194707726856,17.29446708223369,0.08,,17->18,moving,,,18.0,4.0,,0,4.579693387673318,"(20, 22)","(17, 18)","(20, 22)","(17, 18)",0,0,0,0,,0,-0.05852848897527618,-0.18480099526903615,0.05852848897527618,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
707,-3.442950487136841,12.71553659439087,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-3.9031466032664666,17.286620291129026,0.1895,,17->18,moving,,,18.0,4.0,,0,4.594190530211624,"(20, 22)","(17, 18)","(20, 22)","(17, 18)",0,0,0,0,,0,0.01449714253830603,-0.10320997600639803,-0.01449714253830603,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
708,-3.4433982372283936,12.712614059448242,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-4.1800984988060765,17.278773500024364,0.299,,18->4,moving,,,18.0,4.0,,0,4.625206948037144,"(20, 22)","(18, 4)","(20, 22)","(4, 18)",0,0,0,0,,1,0.031016417825520115,-0.013014928611450038,-0.031016417825520115,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
709,-3.442526698112488,12.719697952270508,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-4.481209630484457,17.272628374888072,0.299,,18->4,moving,,,18.0,4.0,,0,4.6699076722347925,"(20, 22)","(18, 4)","(20, 22)","(4, 18)",0,0,0,0,,1,0.044700724197648256,0.0902142845614744,-0.044700724197648256,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
710,-3.441655158996582,12.726781845092772,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-4.782320762162838,17.26648324975178,0.299,,18->4,moving,,,18.0,4.0,,0,4.7335264975466345,"(20, 22)","(18, 4)","(20, 22)","(4, 18)",0,0,0,0,,1,0.06361882531184193,0.1393359673350103,-0.06361882531184193,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
711,-3.4382245540618896,12.712636947631836,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.841488238420695,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.1079617408740603,0.21628129038355048,-0.1079617408740603,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
712,-3.4420149326324463,12.71861982345581,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.834568066696583,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0069201717241114125,0.16466039446179082,0.0069201717241114125,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
713,-3.445805311203003,12.724602699279783,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.827648365801348,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.006919700895235081,0.0941218682547138,0.006919700895235081,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
714,-3.4447797934214273,12.723243077596027,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.829277099654398,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0016287338530496243,-0.01221113876629687,-0.0016287338530496243,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
715,-3.443754275639852,12.721883455912272,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.830905884736737,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0016287850823388794,-0.0036621819598465777,-0.0016287850823388794,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
716,-3.4427287578582764,12.720523834228516,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.832534720996566,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0016288362598295691,0.004886355195218073,-0.0016288362598295691,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
717,-3.442347764968872,12.71878147125244,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.834302085942071,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0017673649455050011,0.00502498628767345,-0.0017673649455050011,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
718,-3.442911744117737,12.718899726867676,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.833997639472469,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0003044464696024818,0.0030917547357320885,0.0003044464696024818,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
719,-3.4434757232666016,12.71901798248291,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.8336932425238475,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0003043969486213882,0.0011585215272811311,0.0003043969486213882,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
720,-3.443537473678589,12.71950912475586,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.833210681243104,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.000482561280743532,-0.001091404698967402,0.000482561280743532,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
721,-3.443599224090576,12.720000267028809,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.832728122480288,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0004825587628163319,-0.0012695169921812521,0.0004825587628163319,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
722,-3.4454448223114014,12.72022008895874,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.831889327862338,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0008387946179500005,-0.0018039146615098645,0.0008387946179500005,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,1,0,0,1,0,deadlock,1,dataset2
723,-3.4472904205322266,12.720439910888672,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.831051102681176,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0008382251811616115,-0.002159578561927944,0.0008382251811616115,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
724,-3.445676803588867,12.718461990356445,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.833461775086372,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0024106724051957684,0.0007336526060841564,-0.0024106724051957684,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,1,0,0,1,0,deadlock,1,dataset2
725,-3.444063186645508,12.71648406982422,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.835872593191814,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.002410818105442303,0.00398326532947646,-0.002410818105442303,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
726,-3.444410562515259,12.713726043701172,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.838345096335321,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.002472503143507332,0.007293993654145403,-0.002472503143507332,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
727,-3.4447579383850098,12.710968017578123,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.840817932915528,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0024728365802069163,0.007356157829156551,-0.0024728365802069163,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
728,-3.4436802864074707,12.711129665374756,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.841034632686368,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0002166997708394902,0.0051620394945537385,-0.0002166997708394902,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
729,-3.4426026344299316,12.711291313171388,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.841251568037824,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0002169353514558381,0.0029064717025022446,-0.0002169353514558381,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
730,-3.443880796432495,12.717766761779785,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.834729941456667,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0065216265811569585,-0.00608799145886163,0.0065216265811569585,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,1,0,0,1,0,deadlock,1,dataset2
731,-3.4451589584350586,12.724242210388184,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.828208528934104,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.006521412522562997,-0.012826103752264117,0.006521412522562997,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
732,-3.44682240486145,12.730270385742188,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.821975377306724,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.006233151627379918,-0.019276190731099874,0.006233151627379918,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
733,-3.448485851287842,12.736298561096191,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.815742278375873,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.006233098930851,-0.018987663080793915,0.006233098930851,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
734,-3.445220470428467,12.72686243057251,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.825726009093758,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.009983730717885386,-0.0024825198403455317,-0.009983730717885386,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
735,-3.441955089569092,12.717426300048828,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.83570974568304,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.009983736589282088,0.013734368376316475,-0.009983736589282088,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
736,-3.4439268112182617,12.717535495758057,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.834931455449987,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0007782902330530916,0.019189177074114383,0.0007782902330530916,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
737,-3.4458985328674316,12.717644691467283,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.834153846592542,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0007776088574447115,0.008427837498784285,0.0007776088574447115,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
738,-3.445630431175232,12.719746589660645,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.832270656777371,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0018831898151709936,-0.0034390889056687968,0.0018831898151709936,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
739,-3.445362329483032,12.721848487854004,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.830387662277928,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0018829944994438463,-0.0045437931720595515,0.0018829944994438463,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
740,-3.4440112113952637,12.724547386169434,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.828315366697489,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0020722955804384213,-0.005838479895053261,0.0020722955804384213,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
741,-3.442660093307495,12.727246284484863,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.8262440688212,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0020712978762889023,-0.00602658795617117,0.0020712978762889023,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
742,-3.4432506561279297,12.723811626434326,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.829267371858069,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0030233030368691516,-0.001120290419858172,-0.0030233030368691516,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
743,-3.4438412189483643,12.720376968383787,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.832291296810947,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0030239249528776213,0.003975930113457871,-0.0030239249528776213,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
744,-3.4436508417129517,12.72178316116333,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.831035562947029,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.0012557338639176407,0.004791494125829132,0.0012557338639176407,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
745,-3.443460464477539,12.723189353942873,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.82977991951251,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.001255643434519449,0.0005125476544405316,0.001255643434519449,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
746,-3.4431477785110474,12.722424983978271,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.830605170149748,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0008252506372379287,-0.001686126661199161,-0.0008252506372379287,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
747,-3.4428350925445557,12.721660614013672,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.831430420992999,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0008252508432509131,0.0003948580459693929,-0.0008252508432509131,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
748,-3.442665219306946,12.721542835235596,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.8315993223462,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.00016890135320135613,0.001819402833690198,-0.00016890135320135613,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
749,-3.442495346069336,12.72142505645752,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.83176822663851,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.00016890429230986825,0.0011630564887621375,-0.00016890429230986825,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
750,-3.4415555000305176,12.719545364379883,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.833856271922372,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0020880452838616392,0.0024258509293728636,-0.0020880452838616392,0.0,clear,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,normal,0,dataset2
751,-3.440615653991699,12.717665672302246,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.835944328914345,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,0.0020880569919734526,0.00434500656814496,-0.0020880569919734526,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
752,-3.446355104446411,12.719820976257324,0.0,22.0,20->22,OPERATOR_SIM_CLEAR_RELEASED_AUTO_RESUMED,-5.1,17.26,0.0,,4->18,held,,,18.0,4.0,,0,4.831952711712258,"(20, 22)","(4, 18)","(20, 22)","(4, 18)",0,0,0,0,,1,-0.00399161720208685,0.00018448507374824175,0.00399161720208685,0.0,sim_hold,1.0,10.0,0.35,1.0,none,no_safe_node_fallback_hold,0,0,0,0,0,0,fallback_hold,1,dataset2
