local_time,action,safe_node_tms_enable,source
2026-05-19 15:36:06,set_enable,1,dashboard
2026-05-19 15:38:34,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:35,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:37,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:39,set_enable,1,dashboard
2026-05-19 15:38:39,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:40,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:42,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:44,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:45,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:47,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:49,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:51,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:52,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:54,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:56,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:57,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:38:59,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:01,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:03,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
2026-05-19 15:39:04,no_safe_node_fallback_hold,SIM1,19,5,19->17->18->4,19->22->20->23->25->26->29->5,"[4, 17, 18, 19]","[[17, 18], [18, 4], [19, 17]]","{""type"": ""future_coordinate_distance"", ""agv_a"": ""REAL"", ""agv_b"": ""SIM1"", ""t_s"": 0.0, ""distance_m"": 0.5707176426274143, ""edge_a"": ""19->17"", ""edge_b"": ""19->22"", ""severity"": 0.8}"
